date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec-02,Dec-03,Dec-04,Dec-05,Dec-06,Dec-07,Dec-08,Dec-09,Hi 10
198002,4.51,-2.22,-3.66,-3.65,-1.42,2.02,6.96,0.53,-4.51,-3.09,-4.34,-4.05,-2.99,-0.86,-1.95
198003,-11.09,-11.38,-10.47,-10.47,-17.27,-9.14,-12.92,-12.7,-10.22,-11.58,-9.13,-9.01,-12.82,-15.72,-18.73
198004,7.06,3.78,4.1,3.46,5.78,7.58,6.56,5.31,2.48,4.23,3.93,3.26,3.81,6.01,5.55
198005,4.77,6.17,7.25,6.52,8,4.57,4.97,5.78,6.52,6.74,7.84,5.72,7.86,7.89,8.1
198006,3.27,4.58,2.73,3.61,3.34,3.48,3.06,5.3,3.95,3.09,2.31,3.41,3.93,2.81,3.88
198007,3.71,6.47,9.54,10.87,13.43,0.7,5.97,5.62,7.61,9.59,9.48,9.9,12.29,12.42,14.94
198008,1.14,1.55,1.95,5.34,6.86,0.46,1.63,1.79,1.23,1.68,2.28,5.12,5.66,6.65,7.16
198009,0.75,3.45,4.24,3.51,5.98,-1.76,2.52,3.45,3.44,4.32,4.15,3.43,3.61,6.16,5.71
198010,1.03,1.99,1.69,3.35,2.94,-1.65,2.82,2.5,1.31,2.36,0.88,3.09,3.73,2.73,3.26
198011,6.45,13.2,11.77,11.44,11.6,-0.16,10.68,13.03,13.43,11.79,11.75,11.45,11.42,11.11,12.33
198012,-0.62,-4.06,-4.18,-3.71,-3.9,3.26,-2.77,-3.84,-4.36,-3.6,-4.89,-5.15,-1.67,-3.52,-4.45
198101,-1.37,-5.09,-4.38,-5.72,-6.5,2.26,-3.48,-5.56,-4.44,-4.74,-3.94,-4.45,-7.45,-6.61,-6.35
198102,1.82,2.03,2.23,2.52,-0.88,1.22,2.19,2.37,1.56,1.77,2.8,3.25,1.5,-0.94,-0.79
198103,2.47,2.95,6.54,7.18,11.35,3.27,1.99,2.36,3.75,6.9,6.1,6.62,7.97,10.1,13.17
198104,0.32,-3.41,-0.6,-0.37,2.06,2.95,-1.3,-3.24,-3.63,-0.41,-0.83,-0.55,-0.12,1.82,2.4
198105,1.11,-0.27,1.81,1.48,5.15,3.99,-0.74,-0.2,-0.38,2.15,1.38,0.81,2.4,4.38,6.2
198106,0.68,0.4,-1.8,-2.39,-5.3,0.81,0.59,0.44,0.33,-1.91,-1.66,-1.44,-3.67,-4.04,-6.98
198107,-1.45,-3.31,1,2.94,0.66,0.39,-2.85,-3.96,-2.45,-0.99,3.25,3.8,1.44,1.04,0.28
198108,-3.01,-5.07,-5.77,-7.2,-8.67,-0.69,-4.8,-4.11,-6.32,-5.41,-6.17,-6.87,-7.79,-8.08,-9.26
198109,-0.81,-4.43,-7.64,-9.17,-9.82,0.19,-1.61,-3.83,-5.22,-5.99,-9.42,-8.71,-9.99,-9.05,-10.63
198110,4.65,3.79,5.39,7.95,11.38,5.23,4.18,2.29,5.81,4.07,7,7.32,9.1,8.55,14.41
198111,4.38,4.99,4.97,5.87,0.78,4.12,4.6,4.97,5.01,5.75,4.03,6.46,4.85,1.14,0.41
198112,-2.14,-0.83,-3.16,-4.4,-4.16,-2.4,-1.94,0.21,-2.18,-2.92,-3.45,-5.12,-3.13,-4.41,-3.91
198201,1.1,0.26,-4.11,-7.15,-4.13,1.59,0.71,1.52,-1.41,-2.99,-5.47,-7.61,-6.33,-4.02,-4.26
198202,-1.64,-2.89,-4.47,-9.54,-8.9,-1.28,-1.93,-2.5,-3.43,-4.57,-4.36,-10.12,-8.52,-7.72,-10.15
198203,2.17,0.14,-1.37,-3.62,-4.09,2.91,1.57,-0.19,0.61,-1.3,-1.47,-2.47,-5.5,-2.79,-5.47
198204,3.47,4.5,4.04,5.21,6.56,2.28,4.48,4.44,4.57,3.87,4.25,4.88,5.77,6.21,6.93
198205,-2.22,-3.25,-2.03,-2.29,-5.88,-1.09,-3.17,-3.43,-2.99,-3.18,-0.59,-1.56,-3.53,-5.61,-6.16
198206,-0.16,-1.19,-3.43,-3.52,-3.28,-1.51,0.98,-0.88,-1.63,-2.19,-4.92,-2.99,-4.42,-1.5,-5.2
198207,-0.77,0.66,-2.83,-5.14,-5.59,0.11,-1.77,1.6,-1.09,-2.35,-3.34,-6.17,-3.3,-6.97,-3.9
198208,11.36,11.48,13.01,11.99,12.17,11.37,11.35,11.15,12.12,12.25,13.82,11.45,12.92,10.8,13.82
198209,1.34,3.41,1.49,2.17,0.33,0.95,1.78,3.26,3.7,2,0.96,2.24,2.04,1.03,-0.5
198210,9.39,12.65,11.57,11.47,17.33,7.26,11.78,11.79,14.27,11.42,11.73,9.59,14.72,15.71,19.26
198211,4.45,6.24,5.74,3.45,6.87,3.44,5.54,6.78,5.23,4.82,6.69,2.24,5.44,3.86,10.31
198212,0.42,1.85,1.17,2.49,1.16,1.17,-0.37,2.73,0.17,2.1,0.21,3.38,1.12,2.23,0.02
198301,2.83,2.74,3.72,5.01,8.64,5.29,0.18,3.08,2.05,2.31,5.2,4.66,5.56,6.5,10.97
198302,2.26,4.07,3.49,4.77,1.66,1.39,3.24,3.38,5.47,3.43,3.54,4.36,5.41,0.86,2.5
198303,2.91,3.86,4.14,4.02,2.79,2.04,3.87,3.28,5.01,6.36,1.89,4.67,3.05,4.07,1.48
198304,6.36,9.64,6.82,6.58,7.26,4.57,8.29,10.16,8.62,8.47,5.06,6.32,6.98,7.18,7.34
198305,-2.36,-1.09,2.37,3.58,6.57,-1.97,-2.76,-2.3,1.31,1.75,3.05,2.3,5.53,5.61,7.59
198306,1.57,4.68,4.28,5.05,4.85,-1.28,4.55,5.53,3.04,3.1,5.55,4.77,5.47,5.57,4.09
198307,-2.19,-1.55,-3.65,-4.22,-6.39,-1.63,-2.87,-1.67,-1.25,-2.96,-4.21,-3.95,-4.53,-4.89,-7.88
198308,1,0.66,1.45,0.16,-2.22,2.14,-0.42,0.92,0.02,0.36,2.38,0.88,-0.69,-1.42,-3.03
198309,3.45,2.6,0.57,0.63,-1.07,4.04,2.7,2.24,3.46,1.78,-0.44,-0.05,1.45,0.69,-2.88
198310,0.88,-0.64,-4.16,-4.83,-8.63,1.08,0.63,-0.06,-2.03,-4.31,-4.03,-5.01,-4.61,-7.31,-10.03
198311,1.31,1.59,3.79,5.37,5.39,1.31,1.32,0.8,3.49,3.11,4.36,5.27,5.49,4.51,6.36
198312,-2.8,0.34,0.14,0.09,-1.73,-2.98,-2.58,0.67,-0.44,0.18,0.12,-1.11,1.56,-1.64,-1.83
198401,0.12,-2.09,1.36,-0.83,-5.08,1.04,-1.06,-2.32,-1.55,0.07,2.44,-3.1,1.89,-3.79,-6.43
198402,-3.39,-3.61,-3.22,-5.93,-4.78,-3.41,-3.36,-3.67,-3.48,-3.52,-2.97,-6.02,-5.82,-3.37,-6.3
198403,-0.74,2.62,1.71,2.83,0.52,-1.55,0.32,2.35,3.26,1.32,2.03,3.4,2.09,0.83,0.17
198404,0.46,1.17,1.25,-0.12,-1.72,0.33,0.62,1.38,0.7,1.07,1.4,-0.05,-0.22,-1.71,-1.74
198405,-3.2,-5.11,-5.58,-6.37,-7.3,-1.76,-5.04,-4.87,-5.69,-6.94,-4.49,-5.9,-6.99,-5.85,-8.92
198406,5.41,2.21,1.22,2.27,1.62,5.2,5.68,0.98,5.47,0.42,1.84,2.27,2.27,1,2.35
198407,-0.01,-0.7,-2.84,-3.86,-6.64,1.35,-1.57,-0.21,-1.74,-2.32,-3.4,-3.39,-4.42,-5.33,-7.81
198408,7.55,11.45,12.21,12.64,16.33,6.32,9,11,12.43,12.11,12.33,12.47,12.86,15.19,17.37
198409,1.83,0.81,-0.67,-1.82,-2.74,3.05,0.43,1.19,0,-0.34,-1.04,-1.91,-1.71,-2.2,-3.23
198410,2.53,0.33,-0.32,-2.23,-1.68,2.9,2.09,0.99,-1.12,-0.74,0.17,-1.73,-2.86,-0.16,-3.06
198411,1.06,-1.27,-1.58,-1.35,-3.6,1.42,0.63,-1.54,-0.66,-0.13,-3.23,-1.94,-0.61,-3.11,-4.07
198412,2.41,3.01,1.95,1.96,2.34,2.2,2.67,3.36,2.25,1.32,2.68,2.64,1.11,1.98,2.69
198501,4.12,8.91,9.26,9.93,14.48,2.61,5.91,8.78,9.2,7.8,10.96,9.47,10.5,12.28,16.58
198502,2.92,1.15,2.55,1.33,0.31,2.83,3.02,0.74,2.09,2.84,2.22,1.35,1.31,1.42,-0.7
198503,3.42,-1.06,-1.32,-1.13,-2.74,4.66,2,-1.72,0.43,-1.93,-0.63,-1.61,-0.52,-1.44,-3.95
198504,-0.39,0.78,0.03,-0.73,-3.33,-0.59,-0.16,0.11,2.28,1.12,-1.18,-0.35,-1.2,-2.26,-4.36
198505,6.85,6.67,4.63,4.58,4.36,6.85,6.85,6.77,6.45,4.35,4.96,5.12,3.89,4.94,3.8
198506,2.88,1.39,0.53,1.47,1.21,3.68,1.96,0.22,3.98,1.11,-0.07,2.17,0.57,1.05,1.37
198507,-3.02,1.09,-0.36,0.99,2.43,-4.18,-1.6,1.02,1.27,-0.59,-0.02,0.44,2.07,3.35,1.46
198508,0.98,-0.87,-0.98,-0.55,-2.02,1.31,0.57,-0.93,-0.73,-1.1,-0.8,-0.04,-1.55,-1.26,-2.84
198509,-2.2,-2.96,-3.68,-5.34,-7.09,-2.72,-1.6,-2.79,-3.36,-4,-3.21,-4.58,-6.88,-6.51,-7.67
198510,5.22,4.79,5.13,4.25,3.31,5.51,4.87,4.81,4.76,6.09,3.74,4.63,3.46,1.8,4.86
198511,7.27,7.43,6.04,6.2,8.32,7.17,7.38,7.49,7.31,5.23,7.27,5.86,6.9,8.32,8.32
198512,4.69,5.49,3.71,2.87,4.58,4.78,4.58,6.19,3.82,2.82,5.05,2.7,3.2,4.36,4.81
198601,1.56,0.65,1.5,0.25,0.94,0,3.45,0.17,1.83,0.45,3.04,0.04,0.66,-0.18,2.05
198602,8.04,6.97,9.48,7.2,7.65,8.63,7.35,6.53,8.02,9.7,9.18,7.45,6.68,7.75,7.55
198603,6.29,5.81,5.21,4.79,4.1,5.5,7.23,6.07,5.2,5.24,5.16,4.28,5.88,5.05,3.15
198604,-0.26,-0.49,-1.62,-1.79,-0.86,-0.73,0.29,-0.65,-0.09,-1.98,-1.1,-1.46,-2.49,-0.16,-1.56
198605,5.44,4.72,5.88,5.21,4.32,4.55,6.46,4.62,4.97,5.93,5.8,5.31,4.98,5.48,3.14
198606,4.94,1.4,-0.39,-1.06,-0.82,4.67,5.24,1.8,0.42,0.01,-0.95,-0.74,-1.76,0.29,-1.98
198607,-1.35,-6.33,-6.73,-8.45,-9.5,0.19,-2.85,-5.6,-7.17,-6.4,-7.03,-9.26,-7.27,-9.43,-9.6
198608,6.46,7.46,7.07,5.23,5.9,4.99,7.92,7.58,7.33,6.85,7.27,4.84,5.8,6.74,4.85
198609,-8.72,-7.44,-8.32,-8.49,-8.45,-9.68,-7.78,-6.87,-8.1,-8.07,-8.54,-8.7,-8.18,-7.32,-9.89
198610,5.87,3.86,6.02,5.74,5.99,7.16,4.65,2.49,5.48,6.33,5.73,5.82,5.62,5.8,6.23
198611,1.43,2.33,1.08,1.76,0.92,1.18,1.67,1.95,2.78,0.38,1.71,2.22,1.08,1.7,-0.07
198612,-2.31,-2.38,-2.93,-3.18,-3.83,-3.08,-1.56,-2.62,-2.11,-3.35,-2.55,-3.66,-2.46,-4.4,-3.07
198701,11.03,12.8,13.37,13.96,15.18,9.65,12.36,10.7,15.17,12.8,13.88,13.08,15.25,13.64,17.22
198702,0.63,4.26,6.25,7.74,9.09,-0.63,1.8,4.63,3.87,7.59,5.11,8.02,7.35,7.21,11.5
198703,1.96,3.1,1.73,1.03,0.72,0.87,2.95,4.06,2.04,1.15,2.24,0.74,1.47,2.17,-1.06
198704,-2.84,-0.56,-0.4,-2.38,-2.81,-3.46,-2.29,-0.7,-0.41,-1.15,0.25,-1.13,-4.19,-3,-2.58
198705,1.01,0.17,0.79,0.88,0.57,0.87,1.12,1.22,-1.01,1.07,0.55,1.65,-0.28,1.15,-0.16
198706,5.48,5.02,4.47,4.55,1.73,4.76,6.12,4.51,5.59,4.43,4.49,4.79,4.18,3.64,-0.69
198707,2.79,5.77,4.22,5.51,4.28,2.49,3.07,4.88,6.69,3.76,4.89,5.24,5.77,5.22,2.78
198708,3.57,4.31,4.39,2.54,5.6,3.26,3.84,2.84,5.83,5.09,3.36,1.98,3.06,6.05,4.86
198709,-1.58,-0.29,-3.25,-2.25,-4.67,-2.54,-0.75,-0.55,-0.02,-3.84,-2.37,-3.26,-1.34,-4.32,-5.26
198710,-13.72,-22.35,-24.55,-26.63,-31.01,-12.13,-15.08,-20.61,-24.06,-24.41,-24.74,-27.13,-26.19,-29.73,-33.17
198711,-7.66,-6.58,-7.17,-6.87,-10.1,-6.55,-8.64,-6.44,-6.73,-7.14,-7.22,-7.04,-6.72,-10.48,-9.42
198712,3.99,6.4,8.41,10.61,10.23,3.25,4.66,5.79,7.03,8.19,8.73,10.56,10.65,9.62,11.31
198801,7.43,4.05,2.46,3.59,4.1,9.65,5.45,4.12,3.99,1.59,3.74,4.5,2.8,4.12,4.07
198802,2.05,4.82,6.2,7.6,8.23,1.56,2.5,3.96,5.7,5.56,7.12,7.78,7.45,8.05,8.55
198803,-1.97,-1.8,-3.7,-0.27,-2.15,-1.23,-2.64,-1.59,-2.02,-4,-3.27,-0.5,-0.07,-2.56,-1.43
198804,1.46,0.43,0.88,0.88,1.2,2.25,0.73,1.06,-0.21,0.95,0.78,2.76,-0.8,0.16,2.99
198805,1.59,-0.01,0.25,-0.2,-0.82,1.49,1.69,0.69,-0.71,0.61,-0.25,0.21,-0.58,-0.57,-1.26
198806,1.45,5.39,6.85,7.03,8.34,0,2.8,4.94,5.85,7.73,5.6,8.25,5.88,8.32,8.38
198807,0.52,-0.8,-1.14,-0.87,-2.51,0.55,0.5,-0.3,-1.37,-2.24,0.12,-0.6,-1.26,-2.31,-2.71
198808,-1.01,-2.91,-2.81,-3.69,-5.02,-1.02,-1,-2.11,-3.85,-3.16,-2.41,-3.74,-3.63,-4.72,-5.37
198809,2.63,3.98,4.86,4.81,3.53,1.84,3.1,3.67,4.35,4.67,5.08,5.3,4.11,4.04,2.94
198810,2.7,2.47,1.32,1.98,-1.01,1.87,3.19,2.02,3,1.68,0.91,3.38,-0.07,-1.8,-0.07
198811,-0.89,-1.62,-1.41,-2.28,-4.11,-0.07,-1.37,-1.22,-2.08,-1.01,-1.86,-1.41,-3.62,-3.79,-4.5
198812,1.36,2.04,2.1,2.46,3.54,1.67,1.16,1.93,2.17,2.06,2.14,1.85,3.42,2.86,4.33
198901,4.66,6.49,7.72,7.68,7.23,2.71,5.86,6.59,6.38,8.97,6.33,8.09,7.04,8.1,6.24
198902,-1.91,-1.77,-1.91,-1.8,-0.77,-1.2,-2.33,-1.35,-2.28,-2.23,-1.55,-1.8,-1.81,-0.28,-1.35
198903,2.61,1.8,2.41,2.53,1.71,1.64,3.19,3.01,0.33,0.81,4.2,2.24,2.98,2.12,1.22
198904,4.61,5.37,5.19,4.97,4.55,3.9,5.03,5.74,4.91,5.21,5.17,4.6,5.54,4,5.2
198905,4.1,3.29,4.17,4.46,6.79,4.46,3.89,3.82,2.64,4.12,4.23,3.71,5.51,7.63,5.82
198906,1.13,-0.13,-1.33,-1.61,-3.15,1.74,0.77,-0.24,0.01,-1.07,-1.6,-1.94,-1.17,-2.52,-3.91
198907,6.02,8.21,9.26,8.84,7.92,5.24,6.41,9.11,7.08,8.62,9.85,8.78,8.89,9.15,6.27
198908,0.43,2.32,2.44,2.84,3.53,-0.62,0.96,2.69,1.84,3.09,1.84,2.33,3.34,2.44,5.04
198909,0.72,-0.03,-0.63,-1.09,0.55,0.22,0.97,1.05,-1.43,0.28,-1.47,-1.37,-0.81,0.36,0.79
198910,-0.17,-2.55,-3.7,-4.85,-5.63,1.6,-1.04,-1.54,-3.89,-3.63,-3.78,-6.03,-3.62,-5.17,-6.27
198911,2.95,1.44,1.63,0.87,0.93,2.92,2.96,2.33,0.21,1.59,1.68,1.29,0.45,1.8,-0.26
198912,4.62,1.89,1.43,-0.88,-0.22,3.85,5.01,3.1,0.21,1.07,1.76,0.28,-2.05,-0.04,-0.47
199001,-6.24,-7.8,-7.26,-6.69,-8.44,-4.83,-6.95,-8.78,-6.38,-7.61,-6.94,-6.93,-6.46,-7.6,-9.59
199002,0.42,1.72,1.51,2.42,4.05,0.77,0.24,1.08,2.61,2.04,1.01,2.6,2.26,3.69,4.57
199003,0.83,3.04,2.11,3.51,4.54,-0.68,1.6,2.93,3.2,1.01,3.15,4.89,2.17,3.28,6.31
199004,-3.3,-2.12,-2.18,-3.56,-2.86,-4.55,-2.68,-2.82,-1.15,-3.28,-1.17,-4.02,-3.08,-1.49,-4.73
199005,6.94,9.18,8.86,10.18,13.57,4.46,8.14,8.74,9.78,9.95,7.88,10.3,10.05,14.22,12.64
199006,-0.9,-1.15,-0.04,0.01,0.7,0.44,-1.52,-2.05,0.08,-0.95,0.8,0.04,-0.01,1.55,-0.52
199007,1.99,-1.02,-1.5,-3.34,-4.36,2.02,1.98,-0.02,-1.84,-1.43,-1.57,-1.61,-5.45,-3.07,-6.41
199008,-5.89,-9,-9.64,-11.96,-13.92,-6.49,-5.6,-9.57,-8.52,-8.92,-10.44,-11.01,-13.18,-12.81,-15.74
199009,-1.06,-3.7,-8.31,-7.73,-9.84,-0.39,-1.38,-4.26,-3.24,-7.29,-9.47,-6.12,-9.85,-6.99,-14.63
199010,1.7,-0.24,-2.31,-2.77,-4.57,5.24,-0.03,-0.45,-0.07,-1.71,-3.02,-1.43,-4.59,-4.26,-5.12
199011,3.48,6.13,8.36,8.97,12.15,2.15,4.17,5.34,6.77,8.21,8.55,7.65,10.83,11.29,13.74
199012,1.46,2.6,4.05,4.66,4.41,1.56,1.4,2.64,2.57,3.81,4.32,4.58,4.76,3.91,5.31
199101,-0.67,3.62,6.79,10.39,11,-1.02,-0.49,1.43,5.37,6.3,7.38,10.38,10.41,9.38,13.79
199102,6.04,6.82,8.09,9,10.07,5.33,6.4,6.74,6.87,9.03,6.99,9.6,8.18,9.31,11.34
199103,2.45,1.72,3.38,3.81,5.7,2.31,2.51,3.33,0.5,4.06,2.57,2.65,5.42,5.02,6.82
199104,0.55,0.1,0.62,-0.54,0.9,0.71,0.47,1.33,-0.86,-0.37,1.81,-0.26,-0.91,1.36,0.17
199105,0.02,4.04,5.6,6,6.28,-0.18,0.12,1.68,5.92,5.09,6.2,6.6,5.17,7.11,4.93
199106,-2.26,-3.24,-5.06,-6.96,-6.13,-1.55,-2.61,-2.15,-4.07,-5.83,-4.18,-7.28,-6.51,-5.64,-6.95
199107,3.48,5.02,3.76,6.14,6.27,4.77,2.91,5.52,4.37,4.28,3.28,6.53,5.58,6.15,6.45
199108,1.68,2.5,3.2,2.88,5.21,2.51,1.31,2.31,2.76,3.74,2.69,2.88,2.89,5.22,5.2
199109,1.16,-2.04,-1.98,-2.32,-0.97,3.45,0.11,-0.61,-3.87,-1.14,-2.8,-2.59,-1.91,-0.98,-0.95
199110,2.26,1.72,1.77,0.61,0.86,1.55,2.6,2.14,1.17,2.88,0.69,0.6,0.62,0.3,1.65
199111,-2.18,-3.17,-5.26,-4.39,-5.28,0.26,-3.33,-2.85,-3.62,-4.93,-5.59,-3.26,-6.04,-6.22,-3.94
199112,7.41,10.84,14.47,13,12.9,5.6,8.29,9.76,12.3,13.65,15.3,11.64,15.05,12.79,13.06
199201,-3.53,-2.01,0.32,2.31,8.42,-3.55,-3.53,-3.01,-0.69,-0.46,1.1,2.31,2.32,7.36,9.89
199202,-1.02,0.53,2.57,4.73,3.03,-1.37,-0.85,0.38,0.72,1.22,3.91,4.71,4.77,4.31,1.29
199203,-1.58,-1.61,-2.51,-1.9,-5.27,-1.2,-1.76,-1.88,-1.26,-2.87,-2.17,-2.76,-0.65,-5.05,-5.58
199204,4.33,2.63,1.69,-0.74,-4.21,3.61,4.68,2.15,3.24,2.07,1.34,-0.61,-0.93,-2.59,-6.54
199205,0.91,0.83,0.65,0.8,-1,1.84,0.47,1.8,-0.38,0.05,1.23,1.77,-0.57,-0.42,-1.85
199206,0.15,-2.56,-1.93,-2.9,-3.81,0.33,0.06,-2.69,-2.39,-2.32,-1.55,-2.3,-3.76,-2.13,-6.35
199207,4.81,4.2,3.29,4.46,3.35,6.17,4.17,4.4,3.89,4.16,2.54,4.13,4.8,2.79,4.29
199208,-0.3,-2.24,-1.68,-4.62,-4.53,-0.22,-0.34,-1.44,-3.44,-2.16,-1.26,-4.7,-4.55,-4.72,-4.21
199209,0.62,0.03,2.78,3.37,1.74,0.67,0.6,-0.25,0.47,2.31,3.19,2.88,3.87,2.37,0.7
199210,-1.41,1.4,0.57,3.24,6,-0.52,-1.83,1.01,2,-0.34,1.35,2.08,4.4,5.87,6.21
199211,0.58,2.63,5.86,6.61,10.43,-1.25,1.46,1.95,3.67,5.59,6.08,6.45,6.76,10.02,11.11
199212,1.06,1.64,1.36,3.09,3.21,3.15,0.08,1.87,1.29,0.55,2.03,3.06,3.11,3.48,2.77
199301,1.2,-0.64,0.66,3.57,4.23,2.93,0.37,-0.67,-0.6,-0.12,1.3,2.44,4.68,5.1,2.8
199302,4.58,0.36,-0.51,-0.54,-3.13,5.14,4.31,0.78,-0.27,-1.55,0.34,-0.73,-0.37,-2.3,-4.51
199303,2.19,1.65,2.72,3.24,3.92,2.29,2.14,1.4,2.03,2.89,2.59,2.55,3.88,3.77,4.18
199304,-1.3,-1.52,-4.71,-2.9,-4.7,-0.57,-1.67,-2.32,-0.32,-4.51,-4.86,-2.08,-3.65,-5,-4.19
199305,0.84,2.29,3.78,4.93,6.07,0.58,0.98,2.66,1.75,2.8,4.56,4.91,4.94,5.03,7.81
199306,1.81,-0.14,-0.54,0.47,1.62,1.98,1.73,0.43,-1,-0.4,-0.66,0.2,0.72,1.91,1.15
199307,0.84,-0.92,-0.18,-0.95,0.08,0.77,0.88,-0.58,-1.3,-1.77,1.58,-1.73,0.23,-0.49,0.88
199308,4.3,3.15,2.96,4.73,5.16,3.49,4.74,3.03,3.28,3.82,2.03,5.35,3.8,5.4,4.83
199309,-0.26,-1.11,-0.97,0.98,3.43,-0.56,-0.11,-1.41,-0.77,-1.91,0.04,1.55,0.1,3.41,3.46
199310,0.08,2.64,2.95,1.76,-0.43,-0.91,0.59,1.83,3.57,3.27,2.62,2.4,0.79,-1.62,1.2
199311,-3.58,-0.36,0.27,-1.82,-1.94,-3.62,-3.56,-1.92,1.43,1.18,-0.71,-2.47,-0.82,-1.18,-2.94
199312,0.9,1.92,1.39,2.94,2.54,2.16,0.25,1.5,2.38,0.13,2.78,2.67,3.36,2.64,2.4
199401,1.6,2.59,3.68,3.78,5.28,0.69,2.08,1.74,3.51,4.27,3.05,4.11,3.26,5.03,5.61
199402,-4.08,-2.71,-1.21,-1.81,-1.12,-4.34,-3.95,-2.44,-3.01,-0.69,-1.77,-2.55,-0.68,-1.4,-0.75
199403,-2.83,-4.24,-5,-5.62,-4.48,-2.87,-2.81,-3.6,-4.93,-4.75,-5.27,-4.88,-6.73,-4.1,-4.99
199404,2.24,1.77,0.76,-1.67,0.86,2.5,2.11,2.01,1.52,0.82,0.71,-2.22,-0.83,0.69,1.09
199405,-0.32,2.58,0.46,1.79,1.1,-0.88,-0.03,2.81,2.33,-1.04,2.11,1.94,1.56,0.85,1.42
199406,-1.44,-2.67,-2.08,-3.26,-4.16,-2.41,-0.94,-1.61,-3.84,-1.11,-3.12,-3.13,-3.44,-4.16,-4.16
199407,2.8,3.18,3.1,3.13,3.28,2.9,2.76,3.36,3.06,4.14,2.51,3.73,2.1,4.12,2.1
199408,1.41,5.93,3.64,4.66,7.8,1.2,1.52,5.21,6.38,4.02,3.43,3.95,5.89,7.6,8.09
199409,-1.33,-1.09,-3.45,-2.43,-3.3,-1.01,-1.5,-1.13,-1.06,-2.72,-3.87,-2.68,-2,-3.69,-2.73
199410,2.53,1.52,1.62,0.9,2.29,2.7,2.45,2.08,1.17,1.36,1.78,1.08,0.6,2.92,1.36
199411,-3.42,-2.47,-4.52,-3.13,-4.83,-4.04,-3.1,-2.21,-2.64,-4.38,-4.6,-2.43,-4.32,-5.01,-4.57
199412,0.9,1.9,1.81,0.73,0.36,0.71,0.99,2.15,1.74,1.04,2.26,1.38,-0.39,0.2,0.59
199501,3.36,1.98,2.06,2.45,1.98,2.65,3.72,1.89,2.04,2.82,1.64,3.18,1.16,2.35,1.43
199502,2.4,3.66,4.16,5.64,6.22,2.92,2.13,3.17,3.98,3.42,4.58,5.83,5.3,6.6,5.64
199503,2.04,3.51,2.49,2.48,2.03,2.78,1.67,2.8,3.95,3.11,2.15,1.79,3.73,1.95,2.15
199504,3.58,2.67,1.7,2.43,2.64,4.11,3.31,2.67,2.66,1.67,1.72,3.02,1.38,3.7,1.02
199505,2.81,4.26,3.25,3.85,4.27,3.19,2.61,3.52,4.72,2.83,3.48,3.62,4.25,4.58,3.78
199506,0.29,2.81,2.79,4.93,6.61,0.14,0.36,3.15,2.6,3.5,2.4,5,4.81,6.15,7.33
199507,2.52,2.71,3.82,5.71,6.88,3.93,1.49,3.25,2.32,3.95,3.67,5.34,6.4,4.99,9.06
199508,0.68,0.57,0.32,1.67,2.42,0.78,0.61,0.7,0.47,-0.79,1.54,1.99,1.06,0.66,4.37
199509,4.54,4.99,3.15,3.48,2.72,2.56,6.02,4.47,5.38,4.25,1.96,3.64,3.2,2.16,3.31
199510,0.8,0.06,-1.46,-4.06,-2.01,1.16,0.53,-0.26,0.3,-3.27,0.53,-3.87,-4.42,0.68,-4.8
199511,3.5,5.57,5.15,4.73,2.41,2.45,4.28,5.09,5.92,7.15,3,5.45,3.38,1.26,3.66
199512,4.14,2.29,1.12,0.69,-2.28,5.44,3.2,2.25,2.32,2.18,-0.07,0.95,0.21,-2.76,-1.78
199601,2.37,3.25,3.07,3.35,2.22,2.28,2.43,2.89,3.51,2.16,4.12,4.34,1.51,1.25,3.22
199602,-0.91,1.45,2,2.58,4.64,-0.73,-1.04,2.03,1.03,1.3,2.81,1.41,4.83,5.28,4
199603,0.12,1,2.44,1.86,0.01,-0.89,0.86,1.88,0.35,3.1,1.69,1.59,2.37,0.71,-0.7
199604,1.16,0.29,2.31,2.66,5.98,1.32,1.04,0.31,0.27,1.28,3.48,2.22,3.48,6.21,5.73
199605,1.04,3.28,3.05,2.37,3.76,0.73,1.26,3.18,3.35,4.1,1.89,2.4,2.32,4.33,3.13
199606,1.77,0.9,-0.14,-2.45,-3.82,1.48,1.97,0.96,0.86,1.57,-2.11,-2.48,-2.38,-3.98,-3.63
199607,-3.72,-5.18,-4.72,-5.45,-7.1,-3.95,-3.58,-6.4,-4.12,-4.75,-4.69,-4.39,-7.02,-5.48,-8.4
199608,2.18,2.87,3.18,2.87,4.69,3.88,1.17,2.17,3.46,3.61,2.72,1.7,4.65,4.23,5.07
199609,3.27,4.18,5.41,5.85,8.97,2.87,3.51,3.6,4.67,5.36,5.46,5.49,6.38,7.35,10.3
199610,2.92,1.52,2.78,0.54,1.47,2.88,2.95,2.13,1.02,2.99,2.54,1.37,-0.66,1.99,1.07
199611,5.72,5.37,6.83,9.07,8.13,6.94,4.99,5.39,5.35,6.58,7.09,8.23,10.32,7.96,8.27
199612,-0.32,-0.68,-2.3,-0.63,-1.8,-0.78,-0.05,0.47,-1.63,-2.92,-1.63,0.32,-1.98,-2.87,-0.95
199701,3.41,4.82,5.27,6.51,8.89,2.52,3.94,3.86,5.63,4.33,6.24,7.26,5.43,6.94,10.42
